Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
xenophobic	3	3	2	2	0.06	0.6021	0.04	0.6021	4.0
zoologists	3	3	2	2	0.06	0.6021	0.04	0.6021	4.0
abolishing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
abrogated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
acceptances	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
accessorized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
accordions	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
accountancy	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
achievable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
acknowledgements	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
acquiescing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
actualize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
actuator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
adamantly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
adjudicate	5	2	3	2	0.1	0.7782	0.02	0.4771	4.0
administrate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
admonishing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
adverbial	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
advisories	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
aerobically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
afterburner	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
aftereffect	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
aftermarket	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Amargosa	14	2	0	0	0.27	1.1761	0.02	0.4771	4.0
ameliorate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
amnesiac	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
amortizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
amygdala	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
analyzers	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
angelically	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
animator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
antemortem	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
antimissile	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
apparatchik	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
approximates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
architectures	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Ashkenazi	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
Assyrian	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0
atavism	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
atheistic	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
audiotapes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
autocracy	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
avoidable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
bacchanalia	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
barbiturate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
bifurcated	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
binomial	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
biographers	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
biophysics	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Bostonians	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
brokerages	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
businessperson	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
calendula	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Carborundum	7	2	2	1	0.14	0.9031	0.02	0.4771	4.0
caricatured	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
catamaran	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
Cavaliere	4	2	0	0	0.08	0.699	0.02	0.4771	4.0
cavalierly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
centralizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
championing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
circadian	6	2	6	2	0.12	0.8451	0.02	0.4771	4.0
circuitous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
circulations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
coalitions	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
coexisted	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
colonizers	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
cometary	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
commemorates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
commutation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
companero	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
competently	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
concatenate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
confectioner	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
confiscation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
conjugated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
conjugations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
consecration	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
consequential	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
consolations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
contaminant	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
contiguous	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
contrariness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
convocation	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0
corespondent	7	2	7	2	0.14	0.9031	0.02	0.4771	4.0
correlated	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
correlating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
cosmetically	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
counteracting	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
counterfeited	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
crystallizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
crystallizing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
curricula	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Decelerate	4	2	1	1	0.08	0.699	0.02	0.4771	4.0
deciliter	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
deductibles	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
defoliants	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
demobilized	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
demolishes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
demonstrably	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
demystify	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
depredation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
depressurize	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
deprivations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
desecrations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
destitution	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
desultory	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
deviancy	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
devotional	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Dianetics	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
dietetic	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
digitizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
dilatory	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
dillydally	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
diminishment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
diminution	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
diocesan	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
dismembering	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
disparities	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
dispirited	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
dissociate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
divergences	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
divestiture	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
Dominica	7	2	0	0	0.14	0.9031	0.02	0.4771	4.0
dualistic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Dulcinea	6	2	0	0	0.12	0.8451	0.02	0.4771	4.0
duodenal	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
duplications	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
ecologist	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
egoism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
elicited	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
elongation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
embellishment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
embezzlers	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
embraceable	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
Eminences	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
employable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
emulating	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
encompassing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
endothermic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
enviously	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
epitomize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
equitation	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
equivalents	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
estimable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
estimations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
ethnographic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Eugenia	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
evaluates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exacerbates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exasperate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
executors	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exerciser	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exhaustively	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exhibitor	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exhortation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
exothermic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
expansionist	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
explication	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
extricating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
facsimiles	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
fecundity	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
Federated	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
federations	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
feudalism	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
firebombing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
fissionable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Floridian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
Floridians	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
fluorocarbon	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
formulary	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
fragmentary	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
fraudulently	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
freemasonry	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
functionaries	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
functionary	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Galatea	5	2	0	0	0.1	0.7782	0.02	0.4771	4.0
Galilean	7	2	0	0	0.14	0.9031	0.02	0.4771	4.0
generically	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
geodesic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
germinated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
gravimetric	7	2	6	2	0.14	0.9031	0.02	0.4771	4.0
gregarious	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
Harmonia	18	2	4	1	0.35	1.2788	0.02	0.4771	4.0
harmonium	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
hegemonic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Hellenistic	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
hesitancy	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
hesitantly	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
homogenous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
homologous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
hospitalize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
humanistic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
humanizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
hydrothermal	10	2	9	2	0.2	1.0414	0.02	0.4771	4.0
hyperbaric	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
hypertrophic	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
hypnotizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
illicitly	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
illusionists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
illusory	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
immunizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
imperatives	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
impoverishment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
imprimatur	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
imprudently	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
imputation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
incidences	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
inculcated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
indemnified	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
indignantly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
inequities	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
infanticide	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
inheritor	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
inimical	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
initialize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
initialized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
insolvency	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
insulating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
insulator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
insurances	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
integrator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
internecine	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
intersected	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
interviewees	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
intoxicate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
intoxicates	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
intransigence	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
intrepidly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
intriguingly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
invariance	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
inveterate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Iranian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
iridium	12	2	8	1	0.24	1.1139	0.02	0.4771	4.0
isotonic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
itemizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Jacobean	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
kindergartner	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
labyrinthine	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
legalizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
liberian	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0
Lilliputian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
Liquidator	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0
localities	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
logarithm	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
logarithmic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
logarithms	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
logistically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
lumpectomy	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
lyricism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
machination	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
maneuverings	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
mannerism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
marsupial	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
mastoiditis	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
materiel	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Mathematic	18	2	1	1	0.35	1.2788	0.02	0.4771	4.0
Mauricio	4	2	0	0	0.08	0.699	0.02	0.4771	4.0
mechanistic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
mediated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Melanesian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
memorials	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
metalworker	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
metalworking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
metastasis	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
metastasize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
methotrexate	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
micrometer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Microsystems	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
midafternoon	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
milliliter	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
minibuses	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
miscalculate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Miscellany	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
mispronounces	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
mispronouncing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
misremember	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
modality	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
moderated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
modernism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
modulated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
moneymakers	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
Montessori	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
moviegoing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Mycenaean	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
nasopharynx	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
navigable	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
navigators	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
necessitate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
necessitates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
necromancy	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
Nehemiah	6	2	0	0	0.12	0.8451	0.02	0.4771	4.0
neuropathy	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
neuroscience	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
Nicaraguans	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
Nigerians	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0
nobelium	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
noblewoman	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
nominating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
nonconformists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
nonlinear	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
numerically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
offensively	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Olympiad	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
Olympians	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
omnivorous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
oncologists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
optometry	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
orderliness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
orthodontics	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
orthodontists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
orthopedists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
outstandingly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overbooking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overcharges	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overcooking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overdosing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overfishing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
overhanging	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
overhauling	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overlying	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overpayment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overprotect	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
overspending	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
oxidizer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
oxidizing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
Pacifica	9	2	0	0	0.18	1.0	0.02	0.4771	4.0
panoramic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pantheistic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
participle	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
participles	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pasteurizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
penalizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
penology	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pentimento	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
perceptual	4	2	4	2	0.08	0.699	0.02	0.4771	4.0
percolated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Perforating	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
peripherals	7	2	6	2	0.14	0.9031	0.02	0.4771	4.0
permeating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
persecutions	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
persecutors	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
personifies	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
persuasiveness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
perturbation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Petronella	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0
Plutonian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
poinsettia	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0
polarizing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
politicized	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
polygamous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pontificate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
popularized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
populating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
predicaments	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
predominance	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
predominates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
presidium	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
pressurizing	6	2	6	2	0.12	0.8451	0.02	0.4771	4.0
preventable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
profanation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
programmable	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
promethium	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
promulgated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
promulgating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
propensities	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
protestation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
protestations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pugilism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
pugilistic	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0
Punctilious	3	2	1	1	0.06	0.6021	0.02	0.4771	4.0
pyrotechnic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
qualitative	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
quantifying	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
quantitative	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
rabbinical	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
racialism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
radicalized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
Reaganomics	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0
realignment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
realizations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
realpolitik	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0
rebalancing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
recalcitrance	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0
recalculate	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0
recertified	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
recidivist	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reconstructions	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
recordable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
recriminate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reemphasize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reformulate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reimbursements	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reimburses	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reimbursing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reinvested	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
relegating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
remembrances	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
reorient	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0
